Start,kWh_E,kVAr,kVA,kWh_B,Nett_Export_MHSP
"02-Mar-2025 17:30:00",4.326,0.003,4.326,0.000,-4.326
"02-Mar-2025 18:00:00",4.400,0.003,4.400,0.000,-4.400
"02-Mar-2025 18:30:00",4.390,0.004,4.390,0.000,-4.390
"02-Mar-2025 19:00:00",4.111,0.000,4.111,0.000,-4.111
"02-Mar-2025 19:30:00",3.879,0.000,3.879,0.000,-3.879
"02-Mar-2025 20:00:00",3.330,0.000,3.330,0.000,-3.330
"02-Mar-2025 20:30:00",3.297,0.000,3.297,0.000,-3.297
"02-Mar-2025 21:00:00",3.209,0.000,3.209,0.000,-3.209
"02-Mar-2025 21:30:00",2.888,0.000,2.888,0.000,-2.888
"02-Mar-2025 22:00:00",2.453,0.000,2.453,0.000,-2.453
"02-Mar-2025 22:30:00",2.705,0.004,2.705,0.000,-2.705
"02-Mar-2025 23:00:00",2.987,0.000,2.987,0.000,-2.987
"02-Mar-2025 23:30:00",2.118,0.000,2.118,0.000,-2.118
"03-Mar-2025 00:00:00",2.100,0.000,2.100,0.000,-2.100
"03-Mar-2025 00:30:00",3.163,0.000,3.163,0.000,-3.163
"03-Mar-2025 01:00:00",1.907,0.000,1.907,0.000,-1.907
"03-Mar-2025 01:30:00",1.921,0.000,1.921,0.000,-1.921
"03-Mar-2025 02:00:00",2.552,0.022,2.552,0.000,-2.552
"03-Mar-2025 02:30:00",2.510,0.000,2.510,0.000,-2.510
"03-Mar-2025 03:00:00",1.917,0.000,1.917,0.000,-1.917
"03-Mar-2025 03:30:00",1.840,0.000,1.840,0.000,-1.840
"03-Mar-2025 04:00:00",2.558,0.000,2.558,0.000,-2.558
"03-Mar-2025 04:30:00",2.296,0.000,2.296,0.000,-2.296
"03-Mar-2025 05:00:00",1.895,0.000,1.895,0.000,-1.895
"03-Mar-2025 05:30:00",1.864,0.000,1.864,0.000,-1.864
"03-Mar-2025 06:00:00",1.909,0.000,1.909,0.000,-1.909
"03-Mar-2025 06:30:00",2.964,0.000,2.964,0.000,-2.964
"03-Mar-2025 07:00:00",1.990,0.000,1.990,0.000,-1.990
"03-Mar-2025 07:30:00",1.879,0.000,1.879,0.000,-1.879
"03-Mar-2025 08:00:00",4.063,0.001,4.063,0.000,-4.063
"03-Mar-2025 08:30:00",4.012,0.000,4.012,0.000,-4.012
"03-Mar-2025 09:00:00",3.551,0.000,3.551,0.000,-3.551
"03-Mar-2025 09:30:00",4.161,0.000,4.161,0.000,-4.161
"03-Mar-2025 10:00:00",4.251,0.000,4.251,0.000,-4.251
"03-Mar-2025 10:30:00",4.125,0.000,4.125,0.000,-4.125
"03-Mar-2025 11:00:00",4.134,0.000,4.134,0.000,-4.134
"03-Mar-2025 11:30:00",4.251,0.000,4.251,0.000,-4.251
"03-Mar-2025 12:00:00",4.012,0.000,4.012,0.000,-4.012
"03-Mar-2025 12:30:00",4.064,0.000,4.064,0.000,-4.064
"03-Mar-2025 13:00:00",4.653,0.000,4.653,0.000,-4.653
"03-Mar-2025 13:30:00",4.082,0.016,4.082,0.000,-4.082
"03-Mar-2025 14:00:00",4.384,0.015,4.384,0.000,-4.384
"03-Mar-2025 14:30:00",4.566,0.036,4.566,0.000,-4.566
"03-Mar-2025 15:00:00",4.035,0.004,4.035,0.000,-4.035
"03-Mar-2025 15:30:00",4.201,0.000,4.201,0.000,-4.201
"03-Mar-2025 16:00:00",4.012,0.000,4.012,0.000,-4.012
"03-Mar-2025 16:30:00",3.887,0.000,3.887,0.000,-3.887
"03-Mar-2025 17:00:00",3.790,0.000,3.790,0.000,-3.790
"03-Mar-2025 17:30:00",3.871,0.000,3.871,0.000,-3.871
"03-Mar-2025 18:00:00",3.666,0.000,3.666,0.000,-3.666
"03-Mar-2025 18:30:00",2.915,0.000,2.915,0.000,-2.915
"03-Mar-2025 19:00:00",2.568,0.000,2.568,0.000,-2.568
"03-Mar-2025 19:30:00",2.114,0.000,2.114,0.000,-2.114
"03-Mar-2025 20:00:00",2.868,0.000,2.868,0.000,-2.868
"03-Mar-2025 20:30:00",2.148,0.000,2.148,0.000,-2.148
"03-Mar-2025 21:00:00",1.973,0.000,1.973,0.000,-1.973
"03-Mar-2025 21:30:00",2.776,0.014,2.776,0.000,-2.776
"03-Mar-2025 22:00:00",2.171,0.000,2.171,0.000,-2.171
"03-Mar-2025 22:30:00",1.904,0.000,1.904,0.000,-1.904
"03-Mar-2025 23:00:00",2.370,0.000,2.370,0.000,-2.370
"03-Mar-2025 23:30:00",2.663,0.000,2.663,0.000,-2.663
"04-Mar-2025 00:00:00",1.910,0.000,1.910,0.000,-1.910
"04-Mar-2025 00:30:00",1.860,0.000,1.860,0.000,-1.860
"04-Mar-2025 01:00:00",2.762,0.009,2.762,0.000,-2.762
"04-Mar-2025 01:30:00",2.209,0.000,2.209,0.000,-2.209
"04-Mar-2025 02:00:00",1.907,0.000,1.907,0.000,-1.907
"04-Mar-2025 02:30:00",1.870,0.000,1.870,0.000,-1.870
"04-Mar-2025 03:00:00",1.894,0.000,1.894,0.000,-1.894
"04-Mar-2025 03:30:00",2.842,0.000,2.842,0.000,-2.842
"04-Mar-2025 04:00:00",1.859,0.000,1.859,0.000,-1.859
"04-Mar-2025 04:30:00",4.127,0.000,4.127,0.000,-4.127
"04-Mar-2025 05:00:00",5.454,0.000,5.454,0.000,-5.454
"04-Mar-2025 05:30:00",5.452,0.000,5.452,0.000,-5.452
"04-Mar-2025 06:00:00",5.362,0.000,5.362,0.000,-5.362
"04-Mar-2025 06:30:00",5.636,0.000,5.636,0.000,-5.636
"04-Mar-2025 07:00:00",5.538,0.000,5.538,0.000,-5.538
"04-Mar-2025 07:30:00",6.392,0.000,6.392,0.000,-6.392
"04-Mar-2025 08:00:00",5.542,0.000,5.542,0.000,-5.542
"04-Mar-2025 08:30:00",5.458,0.000,5.458,0.000,-5.458
"04-Mar-2025 09:00:00",6.180,0.000,6.180,0.000,-6.180
"04-Mar-2025 09:30:00",6.960,0.000,6.960,0.000,-6.960
"04-Mar-2025 10:00:00",5.927,0.000,5.927,0.000,-5.927
"04-Mar-2025 10:30:00",6.586,0.000,6.586,0.000,-6.586
"04-Mar-2025 11:00:00",6.924,0.000,6.924,0.000,-6.924
"04-Mar-2025 11:30:00",7.303,0.000,7.303,0.000,-7.303
"04-Mar-2025 12:00:00",7.105,0.000,7.105,0.000,-7.105
"04-Mar-2025 12:30:00",7.645,0.000,7.645,0.000,-7.645
"04-Mar-2025 13:00:00",7.758,0.000,7.758,0.000,-7.758
"04-Mar-2025 13:30:00",7.247,0.000,7.247,0.000,-7.247
"04-Mar-2025 14:00:00",6.587,0.000,6.587,0.000,-6.587
"04-Mar-2025 14:30:00",6.531,0.000,6.531,0.000,-6.531
"04-Mar-2025 15:00:00",6.537,0.000,6.537,0.000,-6.537
"04-Mar-2025 15:30:00",6.761,0.000,6.761,0.000,-6.761
"04-Mar-2025 16:00:00",6.342,0.000,6.342,0.000,-6.342
"04-Mar-2025 16:30:00",6.439,0.000,6.439,0.000,-6.439
"04-Mar-2025 17:00:00",6.110,0.000,6.110,0.000,-6.110
"04-Mar-2025 17:30:00",5.900,0.000,5.900,0.000,-5.900
"04-Mar-2025 18:00:00",3.221,0.000,3.221,0.000,-3.221
"04-Mar-2025 18:30:00",2.691,0.000,2.691,0.000,-2.691
"04-Mar-2025 19:00:00",2.154,0.000,2.154,0.000,-2.154
"04-Mar-2025 19:30:00",2.554,0.000,2.554,0.000,-2.554
"04-Mar-2025 20:00:00",2.604,0.000,2.604,0.000,-2.604
"04-Mar-2025 20:30:00",2.040,0.000,2.040,0.000,-2.040
"04-Mar-2025 21:00:00",2.139,0.000,2.139,0.000,-2.139
"04-Mar-2025 21:30:00",2.016,0.000,2.016,0.000,-2.016
"04-Mar-2025 22:00:00",1.871,0.000,1.871,0.000,-1.871
"04-Mar-2025 22:30:00",1.724,0.000,1.724,0.000,-1.724
"04-Mar-2025 23:00:00",1.774,0.000,1.774,0.000,-1.774
"04-Mar-2025 23:30:00",1.882,0.000,1.882,0.000,-1.882
"05-Mar-2025 00:00:00",2.050,0.000,2.050,0.000,-2.050
"05-Mar-2025 00:30:00",1.775,0.000,1.775,0.000,-1.775
"05-Mar-2025 01:00:00",1.688,0.000,1.688,0.000,-1.688
"05-Mar-2025 01:30:00",1.655,0.000,1.655,0.000,-1.655
"05-Mar-2025 02:00:00",1.683,0.000,1.683,0.000,-1.683
"05-Mar-2025 02:30:00",1.690,0.000,1.690,0.000,-1.690
"05-Mar-2025 03:00:00",1.684,0.000,1.684,0.000,-1.684
"05-Mar-2025 03:30:00",1.696,0.000,1.696,0.000,-1.696
"05-Mar-2025 04:00:00",1.608,0.000,1.608,0.000,-1.608
"05-Mar-2025 04:30:00",1.694,0.000,1.694,0.000,-1.694
"05-Mar-2025 05:00:00",1.684,0.000,1.684,0.000,-1.684
"05-Mar-2025 05:30:00",4.520,0.000,4.520,0.000,-4.520
"05-Mar-2025 06:00:00",5.192,0.000,5.192,0.000,-5.192
"05-Mar-2025 06:30:00",5.389,0.000,5.389,0.000,-5.389
"05-Mar-2025 07:00:00",5.540,0.000,5.540,0.000,-5.540
"05-Mar-2025 07:30:00",5.389,0.000,5.389,0.000,-5.389
"05-Mar-2025 08:00:00",5.335,0.000,5.335,0.000,-5.335
"05-Mar-2025 08:30:00",5.591,0.000,5.591,0.000,-5.591
"05-Mar-2025 09:00:00",5.621,0.000,5.621,0.000,-5.621
"05-Mar-2025 09:30:00",5.881,0.000,5.881,0.000,-5.881
"05-Mar-2025 10:00:00",6.245,0.000,6.245,0.000,-6.245
"05-Mar-2025 10:30:00",6.337,0.000,6.337,0.000,-6.337
"05-Mar-2025 11:00:00",6.977,0.000,6.977,0.000,-6.977
"05-Mar-2025 11:30:00",7.179,0.000,7.179,0.000,-7.179
"05-Mar-2025 12:00:00",7.951,0.000,7.951,0.000,-7.951
"05-Mar-2025 12:30:00",8.774,0.000,8.774,0.000,-8.774
"05-Mar-2025 13:00:00",9.217,0.000,9.217,0.000,-9.217
"05-Mar-2025 13:30:00",8.805,0.000,8.805,0.000,-8.805
"05-Mar-2025 14:00:00",9.047,0.000,9.047,0.000,-9.047
"05-Mar-2025 14:30:00",9.299,0.000,9.299,0.000,-9.299
"05-Mar-2025 15:00:00",9.348,0.000,9.348,0.000,-9.348
"05-Mar-2025 15:30:00",9.108,0.000,9.108,0.000,-9.108
"05-Mar-2025 16:00:00",9.231,0.000,9.231,0.000,-9.231
"05-Mar-2025 16:30:00",9.426,0.000,9.426,0.000,-9.426
"05-Mar-2025 17:00:00",9.262,0.000,9.262,0.000,-9.262
"05-Mar-2025 17:30:00",8.438,0.000,8.438,0.000,-8.438
"05-Mar-2025 18:00:00",5.564,0.000,5.564,0.000,-5.564
"05-Mar-2025 18:30:00",4.576,0.002,4.576,0.000,-4.576
"05-Mar-2025 19:00:00",4.760,0.042,4.760,0.000,-4.760
"05-Mar-2025 19:30:00",4.492,0.001,4.492,0.000,-4.492
"05-Mar-2025 20:00:00",4.242,0.000,4.242,0.000,-4.242
"05-Mar-2025 20:30:00",4.099,0.000,4.099,0.000,-4.099
"05-Mar-2025 21:00:00",4.124,0.000,4.124,0.000,-4.124
"05-Mar-2025 21:30:00",3.800,0.000,3.800,0.000,-3.800
"05-Mar-2025 22:00:00",3.506,0.000,3.506,0.000,-3.506
"05-Mar-2025 22:30:00",3.495,0.000,3.495,0.000,-3.495
"05-Mar-2025 23:00:00",3.422,0.000,3.422,0.000,-3.422
"05-Mar-2025 23:30:00",3.343,0.000,3.343,0.000,-3.343
"06-Mar-2025 00:00:00",3.311,0.000,3.311,0.000,-3.311
"06-Mar-2025 00:30:00",3.179,0.000,3.179,0.000,-3.179
"06-Mar-2025 01:00:00",2.981,0.000,2.981,0.000,-2.981
"06-Mar-2025 01:30:00",2.910,0.000,2.910,0.000,-2.910
"06-Mar-2025 02:00:00",2.486,0.000,2.486,0.000,-2.486
"06-Mar-2025 02:30:00",2.837,0.000,2.837,0.000,-2.837
"06-Mar-2025 03:00:00",2.718,0.000,2.718,0.000,-2.718
"06-Mar-2025 03:30:00",2.139,0.000,2.139,0.000,-2.139
"06-Mar-2025 04:00:00",2.736,0.000,2.736,0.000,-2.736
"06-Mar-2025 04:30:00",2.359,0.000,2.359,0.000,-2.359
"06-Mar-2025 05:00:00",2.705,0.000,2.705,0.000,-2.705
"06-Mar-2025 05:30:00",3.614,0.000,3.614,0.000,-3.614
"06-Mar-2025 06:00:00",6.615,0.000,6.615,0.000,-6.615
"06-Mar-2025 06:30:00",6.367,0.000,6.367,0.000,-6.367
"06-Mar-2025 07:00:00",6.602,0.000,6.602,0.000,-6.602
"06-Mar-2025 07:30:00",7.231,0.000,7.231,0.000,-7.231
"06-Mar-2025 08:00:00",7.927,0.000,7.927,0.000,-7.927
"06-Mar-2025 08:30:00",8.263,0.000,8.263,0.000,-8.263
"06-Mar-2025 09:00:00",16.608,0.000,16.608,0.000,-16.608
"06-Mar-2025 09:30:00",17.077,0.000,17.077,0.000,-17.077
"06-Mar-2025 10:00:00",16.962,0.000,16.962,0.000,-16.962
"06-Mar-2025 10:30:00",17.229,0.000,17.229,0.000,-17.229
"06-Mar-2025 11:00:00",17.284,0.000,17.284,0.000,-17.284
"06-Mar-2025 11:30:00",17.679,0.000,17.679,0.000,-17.679
"06-Mar-2025 12:00:00",18.283,0.000,18.283,0.000,-18.283
"06-Mar-2025 12:30:00",18.401,0.000,18.401,0.000,-18.401
"06-Mar-2025 13:00:00",17.986,0.000,17.986,0.000,-17.986
"06-Mar-2025 13:30:00",18.531,0.000,18.531,0.000,-18.531
"06-Mar-2025 14:00:00",17.305,0.000,17.305,0.000,-17.305
"06-Mar-2025 14:30:00",17.541,0.000,17.541,0.000,-17.541
"06-Mar-2025 15:00:00",17.751,0.000,17.751,0.000,-17.751
"06-Mar-2025 15:30:00",18.323,0.000,18.323,0.000,-18.323
"06-Mar-2025 16:00:00",18.213,0.000,18.213,0.000,-18.213
"06-Mar-2025 16:30:00",18.428,0.000,18.428,0.000,-18.428
"06-Mar-2025 17:00:00",17.365,0.000,17.365,0.000,-17.365
"06-Mar-2025 17:30:00",14.053,0.001,14.053,0.000,-14.053
"06-Mar-2025 18:00:00",5.621,0.026,5.621,0.000,-5.621
"06-Mar-2025 18:30:00",5.336,0.025,5.336,0.000,-5.336
"06-Mar-2025 19:00:00",5.270,0.000,5.270,0.000,-5.270
"06-Mar-2025 19:30:00",5.206,0.001,5.206,0.000,-5.206
"06-Mar-2025 20:00:00",5.089,0.001,5.089,0.000,-5.089
"06-Mar-2025 20:30:00",4.762,0.000,4.762,0.000,-4.762
"06-Mar-2025 21:00:00",4.820,0.000,4.820,0.000,-4.820
"06-Mar-2025 21:30:00",4.808,0.000,4.808,0.000,-4.808
"06-Mar-2025 22:00:00",4.358,0.000,4.358,0.000,-4.358
"06-Mar-2025 22:30:00",4.212,0.000,4.212,0.000,-4.212
"06-Mar-2025 23:00:00",3.937,0.000,3.937,0.000,-3.937
"06-Mar-2025 23:30:00",3.687,0.000,3.687,0.000,-3.687
"07-Mar-2025 00:00:00",3.177,0.000,3.177,0.000,-3.177
"07-Mar-2025 00:30:00",2.924,0.000,2.924,0.000,-2.924
"07-Mar-2025 01:00:00",2.796,0.000,2.796,0.000,-2.796
"07-Mar-2025 01:30:00",2.840,0.000,2.840,0.000,-2.840
"07-Mar-2025 02:00:00",2.748,0.000,2.748,0.000,-2.748
"07-Mar-2025 02:30:00",2.484,0.000,2.484,0.000,-2.484
"07-Mar-2025 03:00:00",2.074,0.000,2.074,0.000,-2.074
"07-Mar-2025 03:30:00",3.054,0.000,3.054,0.000,-3.054
"07-Mar-2025 04:00:00",2.377,0.000,2.377,0.000,-2.377
"07-Mar-2025 04:30:00",2.566,0.000,2.566,0.000,-2.566
"07-Mar-2025 05:00:00",6.498,0.000,6.498,0.000,-6.498
"07-Mar-2025 05:30:00",6.189,0.000,6.189,0.000,-6.189
"07-Mar-2025 06:00:00",6.226,0.000,6.226,0.000,-6.226
"07-Mar-2025 06:30:00",6.199,0.000,6.199,0.000,-6.199
"07-Mar-2025 07:00:00",7.127,0.000,7.127,0.000,-7.127
"07-Mar-2025 07:30:00",16.826,0.000,16.826,0.000,-16.826
"07-Mar-2025 08:00:00",16.336,0.000,16.336,0.000,-16.336
"07-Mar-2025 08:30:00",16.342,0.000,16.342,0.000,-16.342
"07-Mar-2025 09:00:00",16.546,0.000,16.546,0.000,-16.546
"07-Mar-2025 09:30:00",17.658,0.000,17.658,0.000,-17.658
"07-Mar-2025 10:00:00",18.022,0.000,18.022,0.000,-18.022
"07-Mar-2025 10:30:00",18.219,0.000,18.219,0.000,-18.219
"07-Mar-2025 11:00:00",18.102,0.000,18.102,0.000,-18.102
"07-Mar-2025 11:30:00",18.356,0.000,18.356,0.000,-18.356
"07-Mar-2025 12:00:00",18.522,0.000,18.522,0.000,-18.522
"07-Mar-2025 12:30:00",18.181,0.000,18.181,0.000,-18.181
"07-Mar-2025 13:00:00",18.391,0.000,18.391,0.000,-18.391
"07-Mar-2025 13:30:00",14.037,0.000,14.037,0.000,-14.037
"07-Mar-2025 14:00:00",6.670,0.000,6.670,0.000,-6.670
"07-Mar-2025 14:30:00",4.975,0.000,4.975,0.000,-4.975
"07-Mar-2025 15:00:00",4.685,0.000,4.685,0.000,-4.685
"07-Mar-2025 15:30:00",4.218,0.000,4.218,0.000,-4.218
"07-Mar-2025 16:00:00",4.170,0.000,4.170,0.000,-4.170
"07-Mar-2025 16:30:00",4.069,0.000,4.069,0.000,-4.069
"07-Mar-2025 17:00:00",4.048,0.000,4.048,0.000,-4.048
"07-Mar-2025 17:30:00",3.976,0.000,3.976,0.000,-3.976
"07-Mar-2025 18:00:00",3.788,0.000,3.788,0.000,-3.788
"07-Mar-2025 18:30:00",3.431,0.000,3.431,0.000,-3.431
"07-Mar-2025 19:00:00",2.854,0.000,2.854,0.000,-2.854
"07-Mar-2025 19:30:00",2.537,0.000,2.537,0.000,-2.537
"07-Mar-2025 20:00:00",3.130,0.000,3.130,0.000,-3.130
"07-Mar-2025 20:30:00",3.057,0.000,3.057,0.000,-3.057
"07-Mar-2025 21:00:00",2.226,0.000,2.226,0.000,-2.226
"07-Mar-2025 21:30:00",2.581,0.003,2.581,0.000,-2.581
"07-Mar-2025 22:00:00",3.134,0.000,3.134,0.000,-3.134
"07-Mar-2025 22:30:00",2.077,0.000,2.077,0.000,-2.077
"07-Mar-2025 23:00:00",2.038,0.000,2.038,0.000,-2.038
"07-Mar-2025 23:30:00",2.377,0.000,2.377,0.000,-2.377
"08-Mar-2025 00:00:00",2.407,0.000,2.407,0.000,-2.407
"08-Mar-2025 00:30:00",1.888,0.000,1.888,0.000,-1.888
"08-Mar-2025 01:00:00",2.003,0.000,2.003,0.000,-2.003
"08-Mar-2025 01:30:00",1.854,0.000,1.854,0.000,-1.854
"08-Mar-2025 02:00:00",1.886,0.000,1.886,0.000,-1.886
"08-Mar-2025 02:30:00",1.849,0.000,1.849,0.000,-1.849
"08-Mar-2025 03:00:00",2.161,0.000,2.161,0.000,-2.161
"08-Mar-2025 03:30:00",2.301,0.000,2.301,0.000,-2.301
"08-Mar-2025 04:00:00",1.590,0.000,1.590,0.000,-1.590
"08-Mar-2025 04:30:00",1.607,0.000,1.607,0.000,-1.607
"08-Mar-2025 05:00:00",1.661,0.000,1.661,0.000,-1.661
"08-Mar-2025 05:30:00",1.837,0.000,1.837,0.000,-1.837
"08-Mar-2025 06:00:00",1.939,0.000,1.939,0.000,-1.939
"08-Mar-2025 06:30:00",1.873,0.000,1.873,0.000,-1.873
"08-Mar-2025 07:00:00",2.947,0.021,2.947,0.000,-2.947
"08-Mar-2025 07:30:00",1.929,0.000,1.929,0.000,-1.929
"08-Mar-2025 08:00:00",1.752,0.000,1.752,0.000,-1.752
"08-Mar-2025 08:30:00",3.153,0.000,3.153,0.000,-3.153
"08-Mar-2025 09:00:00",2.460,0.000,2.460,0.000,-2.460
"08-Mar-2025 09:30:00",3.143,0.000,3.143,0.000,-3.143
"08-Mar-2025 10:00:00",3.477,0.000,3.477,0.000,-3.477
"08-Mar-2025 10:30:00",3.860,0.000,3.860,0.000,-3.860
"08-Mar-2025 11:00:00",3.934,0.000,3.934,0.000,-3.934
"08-Mar-2025 11:30:00",3.949,0.000,3.949,0.000,-3.949
"08-Mar-2025 12:00:00",3.860,0.000,3.860,0.000,-3.860
"08-Mar-2025 12:30:00",3.966,0.000,3.966,0.000,-3.966
"08-Mar-2025 13:00:00",4.003,0.003,4.003,0.000,-4.003
"08-Mar-2025 13:30:00",4.213,0.001,4.213,0.000,-4.213
"08-Mar-2025 14:00:00",4.224,0.000,4.224,0.000,-4.224
"08-Mar-2025 14:30:00",4.015,0.000,4.015,0.000,-4.015
"08-Mar-2025 15:00:00",3.943,0.000,3.943,0.000,-3.943
"08-Mar-2025 15:30:00",4.088,0.000,4.088,0.000,-4.088
"08-Mar-2025 16:00:00",3.850,0.000,3.850,0.000,-3.850
"08-Mar-2025 16:30:00",4.178,0.000,4.178,0.000,-4.178
"08-Mar-2025 17:00:00",3.726,0.000,3.726,0.000,-3.726
"08-Mar-2025 17:30:00",3.004,0.000,3.004,0.000,-3.004
"08-Mar-2025 18:00:00",2.687,0.000,2.687,0.000,-2.687
"08-Mar-2025 18:30:00",2.219,0.000,2.219,0.000,-2.219
"08-Mar-2025 19:00:00",1.905,0.000,1.905,0.000,-1.905
"08-Mar-2025 19:30:00",1.962,0.000,1.962,0.000,-1.962
